,S,B,C,L
2011-02-18,0.6661222028064225,0.13973865105167757,0.19413914614189987,0.0
2011-02-22,0.6204704525246751,0.22069730377133834,0.1588322437039866,0.0
2011-02-23,0.4278964465947691,0.3281869838505812,0.24391656955464963,2.72405795836983e-18
2011-02-24,0.3303331829255437,0.3613199193993862,0.30834689767507023,9.77666603544595e-18
2011-02-25,0.36020445785572114,0.37107315982639977,0.26872238231787915,1.208207795963534e-17
2011-02-28,0.2924949720683924,0.49123788273997926,0.2162671451916282,0.0
2011-03-01,0.2929559001162265,0.5207856483448142,0.18625845153895926,2.0599841277224584e-18
2011-03-02,0.24592275923556903,0.40194603108522936,0.3061851039576278,0.04594610572157387
2011-03-03,0.2498847506708869,0.424910948400164,0.32520430092894914,0.0
2011-03-04,0.3165267540279822,0.36271632259663866,0.32075692337537914,0.0
2011-03-07,0.27626866734391714,0.3890185524821717,0.33471278017391115,0.0
2011-03-08,0.22937900976162884,0.4307537585096343,0.33986723172873684,2.0018776675408134e-17
2011-03-09,0.2659824694207478,0.4665894754050893,0.2674280551741629,7.23874356723525e-18
2011-03-10,0.26102602470546243,0.4492784956910951,0.28969547960344244,4.66613509983449e-17
2011-03-11,0.1524930774607214,0.6790573651588474,0.16844955738043113,8.87351715543605e-17
2011-03-14,0.18676569911532187,0.6328312393283588,0.1804030615563193,4.5153208835758615e-17
2011-03-15,0.1544329978788483,0.6342070559370415,0.21135994618411028,2.343062376717792e-17
2011-03-16,0.17602795282496703,0.7158609698066843,0.10811107736834868,8.156080249111658e-18
2011-03-17,0.038449898226690225,0.8251113657009721,0.13643873607233759,2.1121613572733227e-17
2011-03-18,0.05878895733493139,0.7321406376039625,0.20907040506110605,1.3210325845378068e-17
2011-03-21,0.08189475775290489,0.7132773446946904,0.15499085727539705,0.049837040277007714
2011-03-22,0.13646396531174068,0.5813425215353072,0.1956959291574054,0.0864975839955468
2011-03-23,0.22587763681040066,7.669036304440435e-18,0.3976451012219401,0.3764772619676593
2011-03-24,0.24015631195977177,0.0,0.400641224770905,0.35920246326932326
2011-03-25,0.2800709285157723,0.0,0.36603104259086966,0.3538980288933581
2011-03-28,0.26410073680954715,1.8312852319637973e-18,0.3590721249581514,0.3768271382323015
2011-03-29,0.28248180513600946,0.0,0.3631480512827656,0.354370143581225
2011-03-30,0.28501135833953056,1.438261944437802e-18,0.36826067157391806,0.34672797008655143
2011-03-31,0.30246147358503517,0.0,0.29551553471304026,0.40202299170192457
2011-04-01,0.33345564799865063,0.0,0.31247734013847084,0.3540670118628785
2011-04-04,0.3166870819977945,0.0,0.2642696502503999,0.4190432677518057
2011-04-05,0.3156774797390362,0.0,0.27441058910125443,0.40991193115970936
2011-04-06,0.2896821074348429,0.0,0.3160399872892829,0.3942779052758741
2011-04-07,0.2745062053227862,0.0,0.4447459247004975,0.2807478699767163
2011-04-08,0.2677263340245342,0.0,0.40992388766003635,0.32234977831542955
2011-04-11,0.19557067258826966,4.607859233063394e-19,0.543903176863898,0.2605261505478324
2011-04-12,0.3172987287611984,1.7550522667109103e-18,0.4242881324910871,0.25841313874771454
2011-04-13,0.3098344909489218,1.5856456772600502e-18,0.30988592087628075,0.38027958817479757
2011-04-14,0.19910075759888035,0.17410572223232373,0.29298370730896994,0.333809812859826
2011-04-15,0.19354752670525222,0.3108460259778304,0.23724247916060143,0.25836396815631596
2011-04-18,0.12858012626209575,0.628655237163765,0.13411749401025522,0.10864714256388401
2011-04-19,0.06648466184796668,0.8097698275138541,0.09912319887096889,0.02462231176721036
2011-04-20,0.05618504748382996,0.8500606712405779,0.09375428127559213,2.032879073410321e-19
2011-04-21,0.06700940828830726,0.8481128018401943,0.08487778987149841,0.0
2011-04-25,0.07489398652046636,0.8402119693190343,0.0848940441604994,0.0
2011-04-26,0.07101191546454048,0.8446411676373858,0.07902990390218152,0.005317012995892148
2011-04-27,0.06965497740376102,0.8514605197807195,0.07888450281551954,3.6253010142484055e-19
2011-04-28,0.07454783841388328,0.8447670269779662,0.08068513460815056,2.5920813690151507e-17
2011-04-29,0.07860194448394281,0.8384021888997097,0.08299586661634753,0.0
2011-05-02,0.07377538116418891,0.8418397542579095,0.0843848645779017,0.0
2011-05-03,0.07318030305145301,0.8478648855717485,0.07895481137679851,3.1780676180981353e-18
2011-05-04,0.07341111583259916,0.815452126778753,0.08037439960884664,0.030762357779801238
2011-05-05,0.08356813770259247,0.8558274519728386,0.05959544050451353,0.001008969820055261
2011-05-06,0.11868787426438951,0.8813121257356105,0.0,0.0
2011-05-09,0.12381210737991462,0.8761878926200855,0.0,1.4338573731120796e-17
2011-05-10,0.11706368795143474,0.8738768970498881,0.009059414998677172,0.0
2011-05-11,0.129183815465319,0.8603056954529862,0.010510489081694774,0.0
2011-05-12,0.15099905202786065,0.8490009479721393,0.0,9.571260545736781e-17
2011-05-13,0.15311894688152,0.8468810531184799,0.0,2.876859920220423e-17
2011-05-16,0.11428242606408834,0.8857175739359118,0.0,0.0
2011-05-17,0.1131622518570316,0.8868377481429683,5.217341790260226e-17,8.008442406405235e-17
2011-05-18,0.1434835828974305,0.8134174484688645,0.0,0.04309896863370484
2011-05-19,0.1312570804701056,0.8610339422810552,4.447770006032332e-18,0.007708977248839276
2011-05-20,0.14219379139614594,0.8404047135624324,3.890252920149551e-17,0.017401495041421695
2011-05-23,0.15016864903640545,0.8498313509635946,1.4657058119288413e-17,9.1394855008739e-18
2011-05-24,0.12047769215749286,0.8795223078425072,4.756937031780151e-18,1.4850181631262394e-17
2011-05-25,0.14619654240982174,0.8015139883344348,0.0031057271920390916,0.049183742063704475
2011-05-26,0.12829108464062772,0.8513957686632003,0.02031314669617199,2.0152607881074314e-17
2011-05-27,0.1777272728114547,0.8162837967866113,0.005988930401934008,4.478218687886864e-19
2011-05-31,0.17549938474561663,0.8233214274450649,0.0011791878093185037,4.195777704224177e-18
2011-06-01,0.17691768360132534,0.8230823163986747,0.0,8.011425880180321e-18
2011-06-02,0.10286338858562775,0.8832365224072103,0.01390008900716197,0.0
2011-06-03,0.10975654140301232,0.8746545616443294,0.015588896952658372,0.0
2011-06-06,0.0773963187319615,0.8975786550406515,0.025025026227387084,0.0
2011-06-07,0.024007623599696257,0.9435386968454114,0.03245367955489221,2.8846201210237687e-16
2011-06-08,0.014644716517027924,0.9496070875570444,0.035748195925927644,6.146026438758803e-17
2011-06-09,0.002594269397070165,0.9505355137705793,0.04687021683235038,0.0
2011-06-10,0.0019277196384696552,0.9508552352272867,0.04721704513424368,1.3840364809244783e-16
2011-06-13,0.0,0.9558027540880755,0.044197245911924476,7.888949838345978e-17
2011-06-14,2.3091644257404235e-16,0.9656891131402336,0.03431088685976614,0.0
2011-06-15,9.00803541731901e-18,0.9640363055028469,0.03596369449715304,0.0
2011-06-16,0.0,0.9762514673392618,0.023748532660738054,1.0961737308770359e-16
2011-06-17,0.0,0.9759167706827544,0.02408322931724541,1.275012803094364e-16
2011-06-20,0.0055122089228915195,0.9715484761369021,0.022939314940206415,5.796111043402842e-17
2011-06-21,0.02080571732906496,0.9655913013902062,0.013602981280728767,0.0
2011-06-22,0.05975814163962524,0.9402418583603748,0.0,0.0
2011-06-23,0.05236439995255944,0.9458276672240314,0.0018079328234091498,0.0
2011-06-24,0.05575658988097727,0.9437985255664767,0.0004448845525459406,0.0
2011-06-27,0.034028086987399064,0.9659719130126009,5.917456872813269e-17,3.73050250629739e-17
2011-06-28,0.046758563248824936,0.953241436751175,0.0,0.0
2011-06-29,0.0685784539211753,0.9314215460788245,1.4596071747086103e-16,0.0
2011-06-30,0.103766139610575,0.8962338603894251,6.569951611671566e-17,0.0
2011-07-01,0.1121023769914742,0.8878976230085258,0.0,0.0
2011-07-05,0.10495680888160047,0.8950431911183995,0.0,5.696127163695716e-17
2011-07-06,0.09734497244623942,0.9026550275537606,0.0,0.0
2011-07-07,0.10151339304762327,0.8984866069523764,0.0,1.293246786254958e-16
2011-07-08,0.12139636524787695,0.878603634752123,0.0,1.0032597040458835e-16
2011-07-11,0.10191525405246199,0.8980847459475377,1.9454652732536765e-16,6.2697378755763296e-18
2011-07-12,0.0680299157670417,0.9319700842329582,0.0,0.0
2011-07-13,0.053602535645677615,0.9463974643543225,0.0,0.0
2011-07-14,0.06202039118011477,0.932717801915483,0.0052618069044020966,0.0
2011-07-15,0.030906776793070388,0.957218929754032,0.011874293452897602,3.799715041371943e-17
2011-07-18,0.05003324336391417,0.927202374556846,0.02276438207923977,0.0
2011-07-19,1.3796472644878167e-17,0.8818245954130995,0.11817540458690053,0.0
2011-07-20,2.6804845920375308e-18,0.8812163891569673,0.11878361084303268,0.0
2011-07-21,0.0,0.887101830917105,0.11289816908289488,8.908323550764271e-17
2011-07-22,0.008720423116929289,0.9045629659934555,0.08671661088961523,1.40537887248166e-17
2011-07-25,1.4073882127458962e-17,0.8455692200476872,0.15443077995231283,0.0
2011-07-26,2.6693757094786395e-17,0.842204797057646,0.15779520294235402,4.4660857286686946e-17
2011-07-27,2.248851474504128e-17,0.8386158953813346,0.16138410461866542,5.511755014831803e-17
2011-07-28,5.4914840050931096e-17,0.791239810372381,0.20876018962761905,1.9750549442427587e-17
2011-07-29,9.044956581491852e-17,0.8088411600412797,0.19115883995872027,1.5314356394165564e-17
2011-08-01,0.0,0.8834295722110652,0.11657042778893484,0.0
2011-08-02,1.0981898462746129e-16,0.8784276884460774,0.1215723115539225,0.0
2011-08-03,3.272570157440845e-17,0.8941785744107036,0.10582142558929637,0.0
2011-08-04,0.0,0.8919750682536437,0.10802493174635625,6.2123897539007594e-18
2011-08-05,0.0,0.9537384103548735,0.04626158964512644,0.0
2011-08-08,0.0,0.9959845591170957,0.004015440882904268,0.0
2011-08-09,5.914322850908425e-17,0.7388803626827283,0.0,0.2611196373172716
2011-08-10,6.154202581570843e-17,0.9106771763006776,0.0,0.08932282369932228
2011-08-11,9.50167678911984e-17,0.929641940543462,0.0,0.07035805945653785
2011-08-12,0.0,0.8646609443988885,0.0,0.13533905560111154
2011-08-15,1.0137290312739466e-17,0.8143892348408183,0.0,0.1856107651591818
2011-08-16,2.949029909160572e-17,0.9999999999999999,1.3009439009304173e-17,9.020562075079397e-17
2011-08-17,0.005935801675221873,0.7085057423464919,0.07426226502991332,0.21129619094837293
2011-08-18,0.11824072532778233,0.07244829668933549,0.10900557411991792,0.7003054038629644
2011-08-19,0.07672430639674085,0.020889539903229806,0.0,0.9023861537000294
2011-08-22,1.2143064331837648e-17,0.03131535384902801,0.13537183746425033,0.8333128086867216
2011-08-23,0.0,0.12848861451991211,0.17801197773753333,0.6934994077425547
2011-08-24,0.0491168799903203,0.0,0.24954782607680945,0.7013352939328702
2011-08-25,0.12354012201164231,0.017368847087677164,0.011034317746331464,0.8480567131543489
2011-08-26,3.6083603553033194e-18,0.2523172058062343,0.24797708949323663,0.49970570470052905
2011-08-29,0.0,0.046521086040789326,0.364318804264293,0.5891601096949178
2011-08-30,0.08062823041969673,1.1146953585866592e-17,0.3273559839862349,0.5920157855940684
2011-08-31,0.02665908788468715,0.10628123100532645,0.3834278478376473,0.4836318332723392
2011-09-01,0.0,0.2959525406970909,0.3526082326903532,0.35143922661255594
2011-09-02,3.2255014631443757e-18,0.34720509083653683,0.3028585136828059,0.34993639548065725
2011-09-06,2.0220370516854658e-17,0.0,0.4743161920024201,0.52568380799758
2011-09-07,0.0,0.0,0.4894902209516384,0.5105097790483616
2011-09-08,0.0,0.0,0.5118467721014935,0.4881532278985064
2011-09-09,0.0011393209461339384,0.0,0.46135779808579147,0.5375028809680746
2011-09-12,0.0,0.32351118898157594,0.2630315672189789,0.4134572437994451
2011-09-13,0.0,8.466176587898044e-17,0.4005973787584298,0.5994026212415701
2011-09-14,0.0,0.38730165029441976,0.25258148156259463,0.3601168681429856
2011-09-15,0.08073367784716788,3.624962201069504e-17,0.23480082969571453,0.6844654924571175
2011-09-16,0.08901444976966182,1.6263032587282567e-19,0.24338611320343193,0.6675994370269063
2011-09-19,0.1741566371952512,0.16258524764945803,0.0,0.6632581151552908
2011-09-20,0.2054043847662949,0.0,1.1433250722038546e-17,0.7945956152337051
2011-09-21,0.2221953638088673,3.962420127255617e-18,0.0,0.7778046361911327
2011-09-22,0.20770369776694078,0.0,9.215718466126788e-18,0.7922963022330592
2011-09-23,0.18728331031412832,4.0149361699853836e-18,0.0,0.8127166896858717
2011-09-26,0.2180418557874308,9.283481101907132e-18,0.0,0.7819581442125692
2011-09-27,0.23737058398648375,6.640738306473715e-19,1.603941588920743e-17,0.7626294160135163
2011-09-28,0.2752360387031872,2.3701675930069832e-17,0.0,0.7247639612968128
2011-09-29,0.18809491956687724,7.237049501340744e-18,0.0,0.8119050804331228
2011-09-30,0.2349305398190908,8.165397611531455e-18,1.8566962203814263e-18,0.7650694601809093
2011-10-03,0.2067153889315825,0.0,1.6286749509805687e-17,0.7932846110684175
2011-10-04,0.17260418935044972,1.52059354691092e-17,0.0,0.8273958106495504
2011-10-05,0.24213453506036725,1.8675382421062814e-17,0.0,0.7578654649396328
2011-10-06,0.2658752391765567,0.0,3.06287113727155e-18,0.7341247608234432
2011-10-07,0.3110543096530296,0.0,0.0,0.6889456903469705
2011-10-10,0.2955393586806302,4.229743725409073e-17,0.0,0.7044606413193698
2011-10-11,0.3243912747778036,9.43509999946565e-18,0.0,0.6756087252221964
2011-10-12,0.32469350413451037,0.0,5.271318964824006e-17,0.6753064958654895
2011-10-13,0.34536647807709375,9.96110745971057e-19,0.0,0.6546335219229062
2011-10-14,0.34018338912187723,0.0,4.50858697164519e-17,0.6598166108781227
2011-10-17,0.400546130632973,8.890457814381136e-18,9.791941166099382e-19,0.599453869367027
2011-10-18,0.3832764269671609,4.03390970800388e-17,0.0,0.6167235730328391
2011-10-19,0.44438621434147707,0.0,6.550952814064759e-18,0.5556137856585229
2011-10-20,0.4369975879456941,3.237558356495621e-17,0.0,0.5630024120543059
2011-10-21,0.47325481864510194,0.0,0.0,0.526745181354898
2011-10-24,0.43490578343374825,4.852482348230436e-17,0.0,0.5650942165662517
2011-10-25,0.44058030289141376,6.770894481867675e-17,4.133901947427251e-17,0.5594196971085862
2011-10-26,0.4169220109490596,0.0,0.0,0.5830779890509404
2011-10-27,0.4363559386632725,0.0,1.5875589967327028e-17,0.5636440613367275
2011-10-28,0.4765477874601035,0.0,0.0,0.5234522125398965
2011-10-31,0.5042117048774417,3.631574653465244e-17,2.12334219217708e-17,0.4957882951225583
2011-11-01,0.49631912799662636,0.0,0.0,0.5036808720033737
2011-11-02,0.4808949422181656,3.4453234536158107e-16,0.0,0.519105057781834
2011-11-03,0.37513550029137427,0.2537486206312374,0.0,0.3711158790773883
2011-11-04,0.27762656286949566,0.4728557291596848,0.0,0.24951770797081954
2011-11-07,0.31811549696670965,0.38464952500875194,0.0,0.29723497802453824
2011-11-08,0.31901499419182094,0.3817406599075182,1.7900177867735678e-16,0.2992443459006606
2011-11-09,0.31877588386197486,0.38330811500393996,0.0,0.2979160011340851
2011-11-10,0.3792275166383461,0.1871838574312289,0.0,0.4335886259304251
2011-11-11,0.45581556203287993,1.8803792615866568e-16,7.916751089864957e-17,0.5441844379671199
2011-11-14,0.4683785291507884,0.0,7.977945526978661e-17,0.5316214708492115
2011-11-15,0.4766778187362637,0.0,1.7537346776636854e-16,0.5233221812637361
2011-11-16,0.48368603696345674,0.0,1.7225884335825976e-16,0.5163139630365432
2011-11-17,0.4596754159526253,2.512977347914059e-17,3.481644226394077e-17,0.5403245840473747
2011-11-18,0.4566403465061981,0.0,7.81752474782568e-17,0.5433596534938019
2011-11-21,0.474744174751139,0.0,0.0,0.5252558252488609
2011-11-22,0.46011677736293977,0.0,0.0,0.5398832226370603
2011-11-23,0.445973887446523,6.448292420857538e-17,0.0,0.554026112553477
2011-11-25,0.4195695066321919,2.8053731213062427e-18,6.956512189210118e-17,0.580430493367808
2011-11-28,0.38686754845496274,2.021359425327662e-17,3.4380107264709295e-17,0.6131324515450371
2011-11-29,0.40912713191538047,5.502326025363935e-18,0.0,0.5908728680846196
2011-11-30,0.42329221021703006,2.0966042847232155e-17,0.0,0.5767077897829699
2011-12-01,0.45839400443191725,7.920906340307969e-18,2.415060339211461e-17,0.5416059955680828
2011-12-02,0.5070208051100568,0.0,4.482279857147303e-17,0.49297919488994335
2011-12-05,0.5485197159265391,0.0,0.0,0.4514802840734609
2011-12-06,0.2515517849462923,0.5813958731134348,6.414968792500386e-18,0.16705234194027294
2011-12-07,0.20999250869415018,0.6708034316933028,0.0,0.11920405961254708
2011-12-08,0.1938112956542775,0.6832984569800817,0.0,0.12289024736564086
2011-12-09,0.19826349733094784,0.6597789094975705,1.0106797126638312e-17,0.14195759317148177
2011-12-12,0.1329683542268755,0.8367285176126477,3.10420634509756e-17,0.030303128160476936
2011-12-13,0.1599444440700065,0.7858771317686364,9.315668353902795e-18,0.05417842416135713
2011-12-14,0.16697287119721702,0.7925123826092912,0.0,0.04051474619349176
2011-12-15,0.12997970939784848,0.8441408915227844,0.0,0.025879399079367166
2011-12-16,0.10588630147447929,0.8941136985255208,0.0,0.0
2011-12-19,0.10265899136638365,0.8835611314629443,5.2367811963997106e-17,0.013779877170671861
2011-12-20,0.11322837744223799,0.8476257452549828,1.3787324689047697e-16,0.039145877302779145
2011-12-21,0.09106518102266309,0.9048342801710857,8.564218478668082e-17,0.004100538806250956
2011-12-22,0.10897121326803985,0.8686830578489478,0.0,0.022345728883012166
2011-12-23,0.11241527162133763,0.8503982680980855,0.0,0.0371864602805769
2011-12-27,0.09456392225848637,0.9054360777415134,0.0,1.182254706459662e-16
2011-12-28,0.08575866330899094,0.914241336691009,0.0,0.0
2011-12-29,0.1113555363076867,0.8513457006939313,0.0,0.03729876299838191
2011-12-30,0.0856539902743361,0.9076303750151429,4.2785328231709225e-17,0.006715634710521036
2012-01-03,0.15778553605346163,0.7323572501790954,1.0489656018797253e-16,0.10985721376744283
2012-01-04,0.17924413109410892,0.6902654862773638,8.267041565201971e-19,0.13049038262852725
2012-01-05,0.16590419339895596,0.6667594856770319,0.02747495636932547,0.13986136455468662
2012-01-06,0.08376511311510516,0.9131233964362458,0.0,0.003111490448648974
2012-01-09,0.1199888734103648,0.8363445495162843,2.2647119910738228e-17,0.043666577073350935
2012-01-10,0.125110873504658,0.8077672529198703,0.0,0.06712187357547171
2012-01-11,0.12454249978331203,0.7700071919747342,0.0,0.10545030824195378
2012-01-12,0.13758048893690336,0.7355650140371376,1.5505785132437222e-17,0.12685449702595902
2012-01-13,0.16184776778848572,0.6996165909411938,0.0,0.1385356412703205
2012-01-17,0.1635845241395126,0.7242181098164296,0.0,0.11219736604405775
2012-01-18,0.23706394787633525,0.5101478943225641,0.0,0.2527881578011007
2012-01-19,0.17126802720952988,0.6667350184117568,6.027150122905736e-17,0.16199695437871328
2012-01-20,0.1590824102376617,0.7318688950582075,5.231275482242559e-18,0.10904869470413087
2012-01-23,0.18157226758403602,0.7180455488803436,0.0,0.10038218353562035
2012-01-24,0.15832226619824188,0.7464718143835085,1.5456657221496476e-17,0.09520591941824967
2012-01-25,0.21309281159921606,0.7109786481663425,3.848240085965738e-17,0.07592854023444148
2012-01-26,0.1584191210285787,0.7868677013823328,1.3823577699190182e-18,0.05471317758908866
2012-01-27,0.10492220539037123,0.8693096405060621,0.0,0.02576815410356662
2012-01-30,0.0945425220599717,0.9054574779400284,0.0,9.46644021851406e-18
2012-01-31,0.07797918363503513,0.9220208163649649,6.516732682995685e-17,0.0
2012-02-01,0.08717891026521203,0.9128210897347878,0.0,0.0
2012-02-02,0.10932107427679419,0.8906789257232057,0.0,2.1711317910611677e-16
2012-02-03,0.10958477383122599,0.8904152261687739,4.5917169319454024e-17,8.979476855773444e-17
2012-02-06,0.1269697524694219,0.8730302475305781,0.0,5.571443913859886e-17
2012-02-07,0.1289802959528193,0.8710197040471807,5.1395500616920207e-17,0.0
2012-02-08,0.15272399164669656,0.8472760083533035,7.129811893170271e-17,0.0
2012-02-09,0.14949303945971248,0.8479874448370228,0.0025195157032646904,0.0
2012-02-10,0.15463899156221947,0.8369413753173127,0.008419633120467932,0.0
2012-02-13,0.15125459247355905,0.8487454075264409,4.4181238528784306e-18,6.5865281978494394e-18
2012-02-14,0.14973292964425805,0.850267070355742,4.013944391851162e-18,9.553953214835974e-18
2012-02-15,0.15949857187200514,0.8281901227765278,0.0,0.01231130535146692
2012-02-16,0.1512233445326272,0.8487766554673728,7.806255641895632e-18,1.4907779871675686e-17
2012-02-17,0.15618969012635667,0.8436278059117198,0.0001825039619235211,3.903127820947816e-18
2012-02-21,0.23022094812679184,0.6988384616744996,4.5502609926501014e-17,0.07094059019870869
2012-02-22,0.1890259965825189,0.735132265847751,0.03481184214498129,0.041029895424748705
2012-02-23,0.3054466891251065,0.5109874958414294,0.051337119970493644,0.13222869506297055
2012-02-24,0.338597222867801,0.39755419548568305,0.07201331242989083,0.19183526921662505
2012-02-27,0.39003266586490865,0.3009330277625469,0.0868989019471063,0.22213540442543828
2012-02-28,0.5107458421561478,0.16267971234313924,0.04919500713505396,0.27737943836565887
2012-02-29,0.5151383558715434,0.02209614480194401,0.1599667337862066,0.302798765540306
2012-03-01,0.24007717925324218,0.5495419097038866,0.1288670221816755,0.08151388886119576
2012-03-02,0.27237962081960504,0.4666194356493941,0.15324600532492885,0.10775493820607204
2012-03-05,0.25337273428177165,0.5768037568328684,0.10820442676507482,0.061619082120285155
2012-03-06,0.24335322344753116,0.651241616883229,0.09504030219444484,0.010364857474794893
2012-03-07,0.17358711107148506,0.7622837817783202,0.06412910715019471,1.0028870095490916e-18
2012-03-08,0.18381579226447453,0.7504929464605979,0.06569126127492753,1.370762975297932e-17
2012-03-09,0.20139284849972372,0.7179411699730383,0.06991416031797504,0.010751821209263025
2012-03-12,0.2654328447617712,0.6167045979736768,0.06791491325246109,0.04994764401209094
2012-03-13,0.23819540700180575,0.6957254060763369,0.0660791869218574,0.0
2012-03-14,0.26945303924602004,0.6709644575064531,0.059582503247526876,4.4194108893225e-18
2012-03-15,0.422323927886664,0.5375121435122111,0.04016392860112485,0.0
2012-03-16,0.444918203146789,0.5453368534557304,0.009744943397480743,2.403201877949901e-17
2012-03-19,0.40249035793727683,0.5782522458268847,0.019257396235838515,1.1519648082658485e-19
2012-03-20,0.5138342860166534,0.39634656501170495,0.06786771520485231,0.021951433766789423
2012-03-21,0.5043254209178385,0.49567457908216156,0.0,1.4823076576950256e-17
2012-03-22,0.4317764090032525,0.5682235909967476,2.3508920597550272e-18,4.119968255444918e-18
2012-03-23,0.40506963487211606,0.594930365127884,3.6591823321385775e-18,3.848917712323541e-18
2012-03-26,0.42550902616774466,0.5744909738322554,1.7719929256559963e-17,2.779623319709712e-17
2012-03-27,0.3794710098633791,0.5753443987257782,0.0451845914108426,0.0
2012-03-28,0.41797807749678495,0.5489733376469583,0.033048584856256814,6.125742274543101e-18
2012-03-29,0.46361868582876076,0.5363813141712394,0.0,0.0
2012-03-30,0.38162269763283874,0.6183773023671614,0.0,2.438099635376778e-17
2012-04-02,0.38360930350184397,0.616390696498156,1.0842021724855044e-17,1.7726705520137997e-17
2012-04-03,0.2993356596610579,0.6647511119084633,0.03591322843047891,7.015126869160117e-18
2012-04-04,0.4354553575981082,0.5645446424018917,0.0,2.376605043406116e-17
2012-04-05,0.3800795332351099,0.6199204667648901,5.1011712215442984e-17,2.4191260973582818e-18
2012-04-09,0.3500165718536482,0.6499834281463518,0.0,3.9898639947466563e-17
2012-04-10,0.29722186285106533,0.7027781371489348,2.842642570985432e-17,0.0
2012-04-11,0.2720845311559164,0.7279154688440836,6.215188953773154e-17,0.0
2012-04-12,0.36702192057717886,0.6329780794228211,9.025983085941823e-18,6.45100292628875e-18
2012-04-13,0.4746400470038426,0.5253599529961573,1.2332799712022613e-17,1.4446993948369347e-17
2012-04-16,0.2770302125796665,0.7229697874203335,1.46157229114624e-16,0.0
2012-04-17,0.27365774322627895,0.7263422567737211,1.451136845236067e-17,0.0
2012-04-18,0.2866248900252919,0.6894127269069723,1.597842951700512e-17,0.023962383067735713
2012-04-19,0.24423718441054826,0.7557628155894518,0.0,1.272582299954861e-17
2012-04-20,0.26769552648968115,0.6722942687188629,1.009459985219785e-16,0.0600102047914558
2012-04-23,0.19810766865149718,0.8018923313485029,0.0,0.0
2012-04-24,0.13593285059937976,0.8640671494006202,8.603144238672478e-17,0.0
2012-04-25,0.20208803131855244,0.7979119686814475,0.0,0.0
2012-04-26,0.2157956014193516,0.7842043985806483,5.252959525692268e-17,0.0
2012-04-27,0.22635801443717854,0.7736419855628214,5.2516042729766606e-18,0.0
2012-04-30,0.23578975223131093,0.7642102477686891,7.272286071946521e-17,0.0
2012-05-01,0.20455795158235565,0.7954420484176443,6.976946175738586e-17,0.0
2012-05-02,0.204060769055846,0.7959392309441541,0.0,0.0
2012-05-03,0.17635422461773825,0.8236457753822612,2.5096908600787116e-16,2.3497710396370997e-16
2012-05-04,0.17068121877976797,0.8293187812202316,4.089813882522664e-16,0.0
2012-05-07,0.09179147582347513,0.908208524176525,0.0,0.0
2012-05-08,0.08867089604733545,0.9113291039526646,0.0,9.183192400952223e-17
2012-05-09,0.06409312837368857,0.9359068716263111,3.2994982614165114e-16,6.278885831406678e-17
2012-05-10,0.004399032956283952,0.9956009670437158,2.3288662664988635e-16,0.0
