,S,B,C,L
2013-02-15,0.40676762225429497,0.0,0.20906476882892272,0.38416760891678225
2013-02-19,0.4119794952931324,3.977666720306195e-18,0.2010393846497197,0.38698112005714796
2013-02-20,0.4122664649237395,7.037464799026714e-19,0.20101687872447896,0.38671665635178165
2013-02-21,0.42340065123169707,5.421010862427522e-20,0.15901555288022745,0.4175837958880756
2013-02-22,0.4213444673853278,3.49542968761064e-17,0.151579387826254,0.42707614478841827
2013-02-25,0.4132799139811039,0.0,0.1586971978363946,0.4280228881825014
2013-02-26,0.4185201945432255,0.0,0.14782409940945404,0.4336557060473205
2013-02-27,0.4342465856061012,2.261577969168982e-19,0.11638789268454369,0.4493655217093551
2013-02-28,0.3854198800064183,0.07718598630564892,0.14352247185367192,0.3938716618342608
2013-03-01,0.36359285515342854,0.11636247439423424,0.1477540789345949,0.37229059151774235
2013-03-04,0.3384272179982143,0.1458343997093823,0.16328282004845646,0.352455562243947
2013-03-05,0.3551537332314838,0.09886697644955676,0.17057514804158538,0.3754041422773741
2013-03-06,0.34607429999325984,0.14459155224624645,0.14799755658753921,0.3613365911729545
2013-03-07,0.34033237346212386,0.1995485926132154,0.12535749957031933,0.33476153435434153
2013-03-08,0.3257444255447009,0.21185659707502555,0.14063664834735984,0.3217623290329138
2013-03-11,0.3532199152546233,0.12746652088426624,0.15930365105763133,0.36000991280347916
2013-03-12,0.3462965592460609,0.13375258902170292,0.16337704567690947,0.35657380605532674
2013-03-13,0.3635534444468367,0.09926266419628015,0.1629245120835002,0.374259379273383
2013-03-14,0.4032901951885424,0.0,0.1749354939422849,0.4217743108691727
2013-03-15,0.3897128321211214,0.03298384909023858,0.1753628941117356,0.40194042467690444
2013-03-18,0.31584383045923947,0.32656279799664206,0.12535213771589038,0.23224123382822812
2013-03-19,0.3145136545899715,0.27901213407982167,0.14507683587054293,0.26139737545966396
2013-03-20,0.31321783793095137,0.3041299217696523,0.13080064366129868,0.2518515966380976
2013-03-21,0.31644766072785774,0.29984300912482975,0.12992640219907012,0.25378292794824237
2013-03-22,0.34302572143032845,0.20303386369157522,0.14772828734222504,0.30621212753587135
2013-03-25,0.3467744153571523,0.18429254802779926,0.15240670802809575,0.31652632858695273
2013-03-26,0.3407807194970504,0.19020661903239053,0.1582339460420393,0.31077871542851987
2013-03-27,0.4026002672141544,0.03984609504947747,0.15804411628482898,0.3995095214515393
2013-03-28,0.43843462079460116,0.0,0.1395505015924935,0.4220148776129054
2013-04-01,0.45517288666429456,4.355443414781612e-18,0.11815946080218978,0.4266676525335157
2013-04-02,0.4579017204840878,2.2556487385382018e-18,0.11501509480744145,0.42708318470847073
2013-04-03,0.46145626351590363,0.0,0.10860401168140997,0.4299397248026864
2013-04-04,0.44986193567220684,2.453367404251037e-17,0.10776324376822703,0.44237482055956606
2013-04-05,0.4389045621567487,0.0,0.13182112842407798,0.42927430941917316
2013-04-08,0.4569593701042457,2.7461549637168208e-18,0.12898185886056066,0.4140587710351936
2013-04-09,0.4575632505211124,0.0,0.1281668274181278,0.4142699220607598
2013-04-10,0.44246547544018,0.0,0.13735373490464736,0.4201807896551726
2013-04-11,0.4573149693503201,0.0,0.12056025576978603,0.4221247748798939
2013-04-12,0.45716531992423565,3.18550348432578e-18,0.11973327371466683,0.4231014063610975
2013-04-15,0.46921333453673697,0.0,0.1095618011979268,0.42122486426533623
2013-04-16,0.48666948687478634,1.962405932198763e-17,0.04209743176928775,0.471233081355926
2013-04-17,0.48139967239687365,0.0,0.036267780080459895,0.48233254752266636
2013-04-18,0.4697627760378983,0.0,0.03810731751653634,0.49212990644556537
2013-04-19,0.4416094562124873,2.7229449377861606e-17,0.07056301059846383,0.48782753318904887
2013-04-22,0.435497588042837,0.0,0.0727642173545111,0.4917381946026519
2013-04-23,0.4366804015767821,1.6193808478784778e-18,0.07019400954386036,0.4931255888793575
2013-04-24,0.4274683154659656,1.5444832610912565e-18,0.08052890359479319,0.4920027809392412
2013-04-25,0.43149858304239475,4.57180824008902e-17,0.0754208518253738,0.4930805651322315
2013-04-26,0.42568311935209013,0.0,0.08231935279609226,0.49199752785181766
2013-04-29,0.4263953571382222,4.243383220769539e-17,0.07962203036953472,0.4939826124922431
2013-04-30,0.4241661253681314,3.964774396454649e-17,0.07772203331093627,0.49811184132093234
2013-05-01,0.4224379751040971,0.0,0.07918971305080216,0.49837231184510083
2013-05-02,0.41760322933875715,0.0,0.08066704378098194,0.5017297268802609
2013-05-03,0.4293732779446722,0.0,0.07098250139227712,0.49964422066305053
2013-05-06,0.4242150330080573,0.0,0.103184218381354,0.47260074861058876
2013-05-07,0.43312861008930426,0.0,0.0955727814604065,0.47129860845028926
2013-05-08,0.421407683181195,0.0,0.10864962879060838,0.4699426880281966
2013-05-09,0.41863548117475324,3.186009442242792e-18,0.11005549180031919,0.47130902702492755
2013-05-10,0.42420284202491454,0.0,0.10588968130210981,0.4699074766729756
2013-05-13,0.43915443255284364,0.0,0.09576356962407906,0.4650819978230774
2013-05-14,0.4518890506939157,3.110089721152321e-17,0.08348069336979894,0.4646302559362853
2013-05-15,0.45881350350006683,0.0,0.07735479508037575,0.4638317014195574
2013-05-16,0.45179610282542554,1.0237367490883885e-17,0.0904661885143162,0.45773770866025837
2013-05-17,0.4499308443673964,3.0167277535606127e-17,0.09179458126161175,0.4582745743709918
2013-05-20,0.46377285580949806,0.0,0.07717167515663004,0.45905546903387195
2013-05-21,0.4577158069281914,0.0,0.07993278825590543,0.46235140481590314
2013-05-22,0.4513302049752725,1.2424428061692443e-18,0.08918789052051064,0.4594819045042169
2013-05-23,0.40707321828386606,3.628689146037422e-18,0.139978258348458,0.4529485233676758
2013-05-24,0.4107063227861058,9.171075153481083e-18,0.13689409629909693,0.4523995809147973
2013-05-28,0.4108191295072372,2.875172248227196e-17,0.13756752031181038,0.45161335018095233
2013-05-29,0.39897164818031633,2.858143340593652e-17,0.16820742258109248,0.4328209292385912
2013-05-30,0.4013673804744095,0.0,0.16697521818434727,0.43165740134124325
2013-05-31,0.40246815192139723,5.1867277357096e-17,0.1655457404354846,0.43198610764311823
2013-06-03,0.3872383998990368,0.0,0.17201807884392384,0.44074352125703936
2013-06-04,0.39727531159816576,4.61666837571484e-17,0.16118988135285708,0.44153480704897724
2013-06-05,0.37930821734153036,0.0,0.18297476868330834,0.4377170139751612
2013-06-06,0.391865863011045,1.1422448943118389e-17,0.1695955610929281,0.4385385758960268
2013-06-07,0.38522392285553037,0.0,0.1767024209588217,0.43807365618564803
2013-06-10,0.39107406146434864,1.3145951341386741e-17,0.17287295156752336,0.436052986968128
2013-06-11,0.3854774938852769,4.2557681993778626e-18,0.17842883196165132,0.43609367415307176
2013-06-12,0.38235473932597625,6.029256352155506e-18,0.179990693485188,0.43765456718883583
2013-06-13,0.34655104384576446,4.834220400791307e-19,0.22154262251611778,0.4319063336381178
2013-06-14,0.31934264510390986,0.0,0.2586610414205508,0.4219963134755393
2013-06-17,0.320991713545909,0.0,0.25295478796603854,0.42605349848805246
2013-06-18,0.30386614270100964,4.041461158681473e-18,0.25768562271015727,0.43844823458883314
2013-06-19,0.2992441395047863,5.026786425553931e-18,0.2615372469092497,0.43921861358596404
2013-06-20,0.2692509798549137,0.0,0.29438544394757915,0.43636357619750715
2013-06-21,0.2629048844308429,0.0,0.27437678230834084,0.4627183332608162
2013-06-24,0.2895058153666388,0.0,0.25445657110898257,0.45603761352437866
2013-06-25,0.30704692803839084,3.547568285405646e-18,0.2294378589392206,0.4635152130223886
2013-06-26,0.3232663331466522,0.0,0.2404021126464206,0.4363315542069271
2013-06-27,0.3104474193765601,1.4242721282836796e-17,0.2644680726402279,0.425084507983212
2013-06-28,0.30494302698985937,1.474514954580286e-17,0.2862470060859183,0.40880996692422233
2013-07-01,0.2923398715563914,1.4169888148585964e-17,0.29618522382827683,0.4114749046153318
2013-07-02,0.293019135175225,0.0,0.2934911359529833,0.4134897288717918
2013-07-03,0.29478834782225866,2.047559495492143e-17,0.29224889879514737,0.412962753382594
2013-07-05,0.29311544134566386,1.2153139382576774e-17,0.29150182574507116,0.41538273290926503
2013-07-08,0.3467850255776742,1.30985174963405e-17,0.25910622583024817,0.39410874859207756
2013-07-09,0.35024279596758934,3.1252127621894665e-17,0.2603680938726843,0.3893891101597264
2013-07-10,0.354474881579545,0.0,0.2522948918004496,0.3932302266200055
2013-07-11,0.35047716342781843,3.1983964088322385e-18,0.26094958972994076,0.38857324684224087
2013-07-12,0.3346273926235365,5.566066459379085e-18,0.2792045460394752,0.3861680613369883
2013-07-15,0.3507697068778481,2.585822181377928e-17,0.2705626524588503,0.37866764066330155
2013-07-16,0.3424882100423771,0.0,0.28814836694310664,0.3693634230145163
2013-07-17,0.35990508237928664,2.1956788058725976e-17,0.26648929958872086,0.3736056180319926
2013-07-18,0.3583125890477283,1.350355801580785e-17,0.2691615384001409,0.37252587255213077
2013-07-19,0.3570976795857905,1.2610061640191957e-17,0.27047147375538244,0.3724308466588271
2013-07-22,0.3590929269702296,0.0,0.2761240206300308,0.3647830523997397
2013-07-23,0.3594575807297044,0.0,0.2761855871555909,0.3643568321147047
2013-07-24,0.3468425626242068,2.0924254896022975e-17,0.288740768426344,0.36441666894944913
2013-07-25,0.3511552447876299,0.0,0.28428709321716017,0.36455766199521
2013-07-26,0.3360081210413191,0.0,0.2995584972026153,0.36443338175606566
2013-07-29,0.33669263147967476,0.0,0.2975946113695487,0.36571275715077656
2013-07-30,0.32661864653780676,2.118180850583625e-17,0.30742092505433655,0.3659604284078567
2013-07-31,0.3218221342239343,1.6154612370034016e-17,0.31519283474339815,0.36298503103266755
2013-08-01,0.3281146759774025,4.851804721872632e-18,0.30864287241723626,0.3632424516053612
2013-08-02,0.3598108709578536,0.0,0.27174247585851596,0.36844665318363057
2013-08-05,0.3649201699343221,0.0,0.2675556165081892,0.36752421355748877
2013-08-06,0.36252176792812785,0.0,0.2695951279557699,0.36788310411610226
2013-08-07,0.3617092334983681,0.0,0.2672396358857937,0.3710511306158382
2013-08-08,0.37836432941749487,1.5395670849294163e-17,0.2389346703369916,0.3827010002455135
2013-08-09,0.3798134041609376,0.0,0.23718406880704251,0.38300252703201987
2013-08-12,0.38100061845580663,0.0,0.2377613198652113,0.38123806167898205
2013-08-13,0.36772926286847213,0.0,0.26720718582708936,0.3650635513044385
2013-08-14,0.36062390253352306,0.0,0.2797925072270813,0.3595835902393957
2013-08-15,0.37574107923667044,1.761489717110043e-17,0.26213042429724664,0.36212849646608297
2013-08-16,0.3197785643881342,0.0,0.34300999526994835,0.3372114403419174
2013-08-19,0.3216787895791193,0.0,0.343548832659335,0.3347723777615458
2013-08-20,0.3040158091995425,8.99548989984067e-19,0.3637758843872922,0.3322083064131654
2013-08-21,0.29464879813136763,1.4967072177983487e-17,0.37607409971495825,0.3292771021536742
2013-08-22,0.2958761154071449,0.0,0.3869052278270181,0.31721865676583705
2013-08-23,0.298229158434067,0.0,0.3837170824712651,0.3180537590946679
2013-08-26,0.32233361859085113,1.4267422963551435e-17,0.35838149406580777,0.3192848873433411
2013-08-27,0.3305805389750289,2.0708261494473138e-17,0.3505565928968242,0.31886286812814685
2013-08-28,0.36163407070147185,0.0,0.3298030000605578,0.30856292923797035
2013-08-29,0.3651878944020482,7.622787930666535e-18,0.32666692233630684,0.308145183261645
2013-08-30,0.371443497175979,7.783055771266683e-18,0.3179487970813599,0.3106077057426611
2013-09-03,0.358444056261637,3.875552090860588e-17,0.40753807586103347,0.23401786787732953
2013-09-04,0.3399494373972582,0.0,0.41674913850055334,0.24330142410218836
2013-09-05,0.3575651889174098,5.06069961037835e-17,0.41716125719723335,0.22527355388535675
2013-09-06,0.36408986533937165,0.0,0.4178142000428386,0.2180959346177898
2013-09-09,0.3745668077429871,4.11861300272931e-17,0.4044222379224456,0.22101095433456727
2013-09-10,0.37733973317494063,6.316772289317777e-18,0.40115332029330747,0.22150694653175185
2013-09-11,0.3906796451706093,1.1789851592832606e-17,0.40049153173163443,0.20882882309775624
2013-09-12,0.39414070490777775,1.3421275247846348e-17,0.40500370654692625,0.20085558854529614
2013-09-13,0.3937787383585516,1.4963645916806845e-17,0.40592777454740037,0.20029348709404807
2013-09-16,0.39110971678840245,0.0,0.4122707914414162,0.19661949177018131
2013-09-17,0.38740824415578395,1.0214434831027387e-17,0.40965692091610584,0.20293483492811024
2013-09-18,0.3836813232889531,2.0838223024987095e-17,0.4088432702195712,0.20747540649147575
2013-09-19,0.39950889776199555,0.0,0.37688839683150394,0.22360270540650062
2013-09-20,0.40145946589190973,9.901555008803881e-19,0.37544695376397913,0.22309358034411114
2013-09-23,0.40767933778310417,5.405386702407594e-18,0.3518623983019962,0.24045826391489966
2013-09-24,0.4031320289016994,1.4705423165008015e-18,0.34792495694358494,0.2489430141547157
2013-09-25,0.40652331029629907,0.0,0.34475721093875855,0.2487194787649424
2013-09-26,0.4071319988572439,0.0,0.34482497583428134,0.24804302530847475
2013-09-27,0.40500860935022787,0.0,0.3400821772130579,0.25490921343671424
2013-09-30,0.40493401584947847,4.366164060504036e-18,0.34089500701058434,0.2541709771399371
2013-10-01,0.39906694758918915,4.336808689942018e-18,0.3355826073509472,0.2653504450598637
2013-10-02,0.4002101675083728,2.9577905602240325e-18,0.33624117441527507,0.2635486580763522
2013-10-03,0.40558335671308027,0.0,0.3303590595360061,0.2640575837509136
2013-10-04,0.3934620371047988,1.9254391429957605e-18,0.3335285609702236,0.27300940192497763
2013-10-07,0.389983355468127,1.3531888133294699e-17,0.3326419194547729,0.2773747250771001
2013-10-08,0.39363845301635314,1.335922695866774e-17,0.3325007225588796,0.27386082442476734
2013-10-09,0.38575283830886264,0.0,0.33625013532182135,0.2779970263693161
2013-10-10,0.3912428453227307,1.8203041645841814e-17,0.33342815965121864,0.27532899502605074
2013-10-11,0.35780569442129945,6.071532165918825e-18,0.32862504162975226,0.31356926394894824
2013-10-14,0.35445621372894864,3.8285575466232685e-18,0.3404055317143112,0.30513825455674015
2013-10-15,0.357473736991049,2.3183653584757072e-18,0.33561431306154355,0.30691194994740745
2013-10-16,0.34931953866685833,1.4021491061294514e-18,0.3362819668016622,0.31439849453147944
2013-10-17,0.3477593597709638,7.675849631900928e-19,0.3535011013261907,0.2987395389028455
2013-10-18,0.34825300856984825,0.0,0.36722531293472666,0.2845216784954251
2013-10-21,0.3461171831404884,5.408681054694789e-18,0.3667712998323571,0.2871115170271545
2013-10-22,0.3443589520308923,9.386558865790808e-18,0.3677012332685254,0.2879398147005823
2013-10-23,0.3460700398148174,0.0,0.3768249815630272,0.2771049786221555
2013-10-24,0.3370190041092362,1.0003882623546914e-17,0.36007884900411713,0.30290214688664663
2013-10-25,0.33375565609718894,7.573142613220493e-18,0.3595706203613379,0.3066737235414731
2013-10-28,0.35311735367201164,0.0,0.31603495599130377,0.33084769033668465
2013-10-29,0.3535864585217337,3.2696316729011716e-17,0.3136783099085297,0.33273523156973656
2013-10-30,0.3577841827196117,9.923708728632094e-18,0.3020882471956773,0.340127570084711
2013-10-31,0.35518164505655786,6.112627548763518e-18,0.3069281773122748,0.33789017763116735
2013-11-01,0.3567303113394538,0.0,0.28805590151730504,0.3552137871432411
2013-11-04,0.37664678599766727,0.0,0.2680171006249541,0.3553361133773787
2013-11-05,0.36825145644898905,0.0,0.27175078411382597,0.359997759437185
2013-11-06,0.36517946011133273,0.0,0.28375726300939985,0.3510632768792675
2013-11-07,0.3417297493057576,8.30769914667018e-18,0.2987600458087895,0.359510204885453
2013-11-08,0.3353436003379407,1.988125658286238e-17,0.28611295694455596,0.3785434427175034
2013-11-11,0.35140271442276255,1.0034072265729714e-17,0.2684915135690425,0.38010577200819495
2013-11-12,0.3528912046926029,0.0,0.26942827130732155,0.3776805240000756
2013-11-13,0.3536355480963024,6.840615351012894e-18,0.2632028353336957,0.3831616165700019
2013-11-14,0.3496495533878348,9.266847656273045e-18,0.2623939891377932,0.38795645747437196
2013-11-15,0.3464235487732959,8.339432797774208e-18,0.2562366979382937,0.3973397532884104
2013-11-18,0.3407496118988512,1.2546547697569655e-17,0.2611779077036393,0.3980724803975095
2013-11-19,0.34308166774864707,5.847115520717557e-18,0.25212814852109455,0.4047901837302584
2013-11-20,0.32580525972389374,1.0034877154619915e-17,0.26966001823325547,0.40453472204285074
2013-11-21,0.3158748810196162,2.0124926796963184e-17,0.2924722628806155,0.3916528560997683
2013-11-22,0.3173180586326795,0.0,0.28008107659007536,0.40260086477724516
2013-11-25,0.3205850327534159,0.0,0.2801541442375547,0.39926082300902943
2013-11-26,0.2994071326145179,0.0,0.295965160486661,0.40462770689882105
2013-11-27,0.3143616109622228,4.872471512766863e-18,0.2766055407009136,0.40903284833686365
2013-11-29,0.2794718655478168,0.0,0.32272253255198574,0.3978056019001974
2013-12-02,0.27722791264206254,1.1663227706915486e-18,0.32338582246300523,0.39938626489493234
2013-12-03,0.27973753835581755,5.81150517005048e-18,0.3319952403826166,0.38826722126156593
2013-12-04,0.2922706034421151,6.341094124575096e-18,0.32565629400180074,0.3820731025560842
2013-12-05,0.2819910525997382,4.794326691077029e-18,0.33581286165186386,0.3821960857483979
2013-12-06,0.27855692383226405,1.917655798071305e-17,0.33869084942148764,0.3827522267462484
2013-12-09,0.2774063428824581,7.773926395161437e-18,0.34192085529847543,0.38067280181906643
2013-12-10,0.27775041742898493,5.2527260314990806e-18,0.3454096995824244,0.37683988298859067
2013-12-11,0.2897944887101492,1.6905397418150396e-17,0.33915291948838433,0.3710525918014665
2013-12-12,0.26485935939688926,6.0695491983897346e-18,0.3647223262304182,0.37041831437269257
2013-12-13,0.26180803079026566,0.0,0.36410460442532416,0.3740873647844103
2013-12-16,0.2635838210605162,2.1730378964642925e-18,0.36381750916243866,0.3725986697770452
2013-12-17,0.2643442999356374,2.6640870704255054e-18,0.36291167822495674,0.37274402183940586
2013-12-18,0.24200180264216026,0.0,0.37688858142338794,0.38110961593445186
2013-12-19,0.24004472510045244,1.1872013788716274e-17,0.37017181694933887,0.3897834579502087
2013-12-20,0.22824418227997612,0.0,0.3808370828002431,0.3909187349197808
2013-12-23,0.27618229183796883,3.245830253878479e-18,0.37360304770623143,0.35021466045579974
2013-12-24,0.2769418823693829,0.0,0.37098391201287045,0.3520742056177467
2013-12-26,0.26817078407877487,8.15575301912247e-18,0.3785015725291991,0.35332764339202605
2013-12-27,0.2733162631839081,0.0,0.37652505486210885,0.35015868195398303
2013-12-30,0.2852606837772066,0.0,0.3657702372873172,0.3489690789354762
2013-12-31,0.29895459809359515,4.195615123066464e-18,0.3457969933781047,0.35524840852830014
2014-01-02,0.3050672538954224,1.0831206627492977e-17,0.34509556567450494,0.3498371804300727
2014-01-03,0.298127669492188,2.019326546254252e-18,0.33237218902043575,0.36950014148737625
2014-01-06,0.3106755893957455,0.0,0.3109371392756576,0.378387271328597
2014-01-07,0.32176328938114235,5.204170427930421e-18,0.31330355779077335,0.3649331528280843
2014-01-08,0.3148410603347576,2.53156709181993e-18,0.3214432454580416,0.3637156942072008
2014-01-09,0.32102685782189966,7.77651939208442e-18,0.31376762838732125,0.36520551379077915
2014-01-10,0.3151521517235933,1.0204517525571618e-17,0.32043733004663866,0.36441051822976817
2014-01-13,0.34002327165524754,0.0,0.30113587164454547,0.358840856700207
2014-01-14,0.35529764158549876,8.205511884124177e-19,0.2769879738570713,0.36771438455742994
2014-01-15,0.3553719231437747,3.522590981950497e-18,0.27721664582918176,0.36741143102704354
2014-01-16,0.318423428586924,0.0,0.31137295956617284,0.37020361184690315
2014-01-17,0.3215502148163339,1.2500288038648924e-18,0.3085022400206259,0.36994754516304024
2014-01-21,0.32572047254254616,4.512808726600698e-18,0.29691069980700846,0.37736882765044544
2014-01-22,0.3259879353775682,7.152284629551467e-18,0.29606880988392476,0.37794325473850704
2014-01-23,0.32780964816224173,0.0,0.30915838628080394,0.3630319655569544
2014-01-24,0.3213645877549718,5.224861046142066e-19,0.3092916060459139,0.3693438061991143
2014-01-27,0.30782215812907365,0.02457508863174536,0.29852312639302425,0.36907962684615675
2014-01-28,0.30543300038870924,0.06105558239273305,0.283773189259213,0.34973822795934467
2014-01-29,0.2983937207058656,0.09899675681773641,0.2715473733324945,0.3310621491439036
2014-01-30,0.2741635610097227,0.21343772879461725,0.2367243068457268,0.27567440334993326
2014-01-31,0.2842352106442473,0.17053629378216043,0.24739078814641166,0.2978377074271806
2014-02-03,0.2936997838168206,0.14877123851669918,0.2497017210857019,0.30782725658077836
2014-02-04,0.2764578476736554,0.22397638903967113,0.2102204487427832,0.2893453145438903
2014-02-05,0.29953017330640896,0.1361571112232099,0.20074769575847803,0.36356501971190314
2014-02-06,0.28696397103636495,0.14404116892854738,0.2387465929605232,0.33024826707456456
2014-02-07,0.31736731298227966,0.0,0.26098429423254926,0.42164839278517113
2014-02-10,0.321014775590435,7.496241583200558e-18,0.2352942657190638,0.44369095869050124
2014-02-11,0.3189396432889881,1.1487998773032592e-18,0.23831093655592134,0.44274942015509067
2014-02-12,0.3179795730345585,0.0,0.23245270982359395,0.44956771714184757
2014-02-13,0.3171093119432225,2.7908054915253985e-18,0.23631211935107838,0.4465785687056992
2014-02-14,0.31984986928054043,0.0,0.22541211837253655,0.454738012346923
2014-02-18,0.31728730552701945,0.0,0.2259672739305956,0.45674542054238504
2014-02-19,0.3302796028912092,1.7211709488207383e-18,0.19248069951391936,0.4772396975948714
2014-02-20,0.30883959444390957,0.04841466370534669,0.20140543991286625,0.4413403019378775
2014-02-21,0.3062574664323216,0.08162672991093757,0.18823774866805082,0.42387805498868997
2014-02-24,0.30792302285140705,0.07729860607049616,0.1886168785531095,0.4261614925249873
2014-02-25,0.299089553576701,0.092319995134044,0.18931712777041193,0.41927332351884317
2014-02-26,0.33223533633597413,0.027798222484158273,0.1751295226804319,0.46483691849943576
2014-02-27,0.3126234903270551,0.054593406223025616,0.19215227927044315,0.4406308241794762
2014-02-28,0.3039087615847344,0.07094458803764866,0.1982257530806902,0.42692089729692667
2014-03-03,0.29155718441341993,0.12210027549442395,0.19050871118984503,0.3958338289023111
2014-03-04,0.3125324145272922,0.08049859265017789,0.1879785528794385,0.4189904399430915
2014-03-05,0.3236034774818771,0.13547536727652584,0.16149380636667413,0.37942734887492297
2014-03-06,0.3188739222950498,0.16000193592264503,0.15377448619143552,0.36734965559086974
2014-03-07,0.33994603898500597,1.7802514968917257e-17,0.20219790614075073,0.4578560548742433
2014-03-10,0.3432147238773365,0.0,0.19934338711931668,0.4574418890033469
2014-03-11,0.34479658585602246,4.522563015274886e-17,0.1894604265544327,0.4657429875895449
2014-03-12,0.3428996985106508,2.2723350357055736e-17,0.19041999225475845,0.4666803092345908
2014-03-13,0.3427252857568428,0.0,0.19243379991457102,0.46484091432858615
2014-03-14,0.3492351155793254,2.865736371743478e-17,0.1811491091899471,0.46961577523072745
2014-03-17,0.34388755547627753,6.277320617163697e-18,0.18501539530303604,0.47109704922068635
2014-03-18,0.3544823722072389,2.424942315946565e-17,0.1892687817570097,0.45624884603575144
2014-03-19,0.3508085185410138,2.352372222772045e-17,0.19202455921379,0.4571669222451963
2014-03-20,0.3455590322377632,0.0,0.20735322655141553,0.44708774121082134
2014-03-21,0.35001820950988527,0.0,0.20141425598129206,0.44856753450882264
2014-03-24,0.34656679807362484,0.0,0.21290219472504945,0.44053100720132576
2014-03-25,0.35130333481031917,1.8065518699039718e-17,0.2039291030938096,0.44476756209587126
2014-03-26,0.341848275350445,1.773725600753247e-17,0.20897842241358422,0.44917330223597074
2014-03-27,0.34738803236687693,3.251190222745436e-17,0.20609555494269763,0.44651641269042547
2014-03-28,0.35383365856344245,1.0614799509677418e-17,0.19991915117973047,0.4462471902568272
2014-03-31,0.3565940410411469,0.0,0.19960134541271723,0.44380461354613593
2014-04-01,0.3548884404316878,0.0,0.1976236095057738,0.44748795006253844
2014-04-02,0.37096647278012534,0.0,0.17985738562673373,0.44917614159314095
2014-04-03,0.37424802566592025,1.8285747265325836e-17,0.17821141902691962,0.44754055530716014
2014-04-04,0.37797854693711486,2.5768687944865757e-17,0.17334787030354545,0.4486735827593397
2014-04-07,0.3686242158915558,5.3029346479520174e-18,0.1760174873139872,0.4553582967944569
2014-04-08,0.38266448106727086,8.35909332504656e-18,0.1662970180565169,0.4510385008762123
2014-04-09,0.38377399857036965,2.1817027622429014e-17,0.15982568658092658,0.45640031484870386
2014-04-10,0.3825070316197188,1.8547016529256195e-17,0.1585670140212919,0.4589259543589894
2014-04-11,0.36947142303129077,9.944771944468098e-18,0.1616368412481561,0.46889173572055315
2014-04-14,0.3736124728194213,1.3646260407129029e-17,0.15167577908244756,0.47471174809813116
2014-04-15,0.3734711116173761,0.0,0.14816619777210238,0.4783626906105216
2014-04-16,0.3788651701471084,4.92693484396744e-18,0.16565064553641015,0.45548418431648147
2014-04-17,0.37347678458488553,0.0,0.16496973043525134,0.46155348497986315
2014-04-21,0.37710589231330877,0.0,0.16159107518348484,0.4613030325032063
2014-04-22,0.3798500184316738,2.2405593228759252e-17,0.16492656716773318,0.455223414400593
2014-04-23,0.3786474685587221,1.4433441421213278e-18,0.18496344309368926,0.4363890883475886
2014-04-24,0.37969936743914895,5.749047123101061e-18,0.1837669962402994,0.4365336363205516
2014-04-25,0.38249851576750504,7.681619927168405e-19,0.18699454274720248,0.4305069414852925
2014-04-28,0.3782835780790385,0.0,0.17993342453366043,0.4417829973873009
2014-04-29,0.3816525078008826,0.0,0.17830062390936685,0.4400468682897505
2014-04-30,0.38171424061518106,1.2525076191049339e-17,0.17857647927078263,0.43970928011403637
2014-05-01,0.371317617525898,0.0,0.20369766728798955,0.42498471518611247
2014-05-02,0.3739408436141565,0.0,0.20419161265828678,0.4218675437275566
2014-05-05,0.376764142072685,1.1309372153502608e-17,0.2045946504518155,0.41864120747549965
2014-05-06,0.3801672434641835,0.0,0.20334396109102798,0.41648879544478856
2014-05-07,0.37683749772128877,2.4530074152484538e-18,0.20784899468398996,0.4153135075947213
2014-05-08,0.3788201426756271,4.456452093741688e-18,0.1982565098710876,0.4229233474532854
2014-05-09,0.38120589910734715,0.0,0.19430187876722912,0.4244922221254237
2014-05-12,0.38932416322078334,1.7804632551285393e-18,0.1784186538538587,0.43225718292535803
2014-05-13,0.38570656913535234,0.0,0.1765134840618514,0.43777994680279625
2014-05-14,0.38422756600634284,0.0,0.18026019025785128,0.435512243735806
2014-05-15,0.38043863502599967,2.303929616531697e-19,0.1870500727744119,0.43251129219958834
2014-05-16,0.3726528906145092,0.02344851674204838,0.17786966219920988,0.4260289304442325
2014-05-19,0.37235767053033647,0.05549651357893126,0.14521652337156635,0.426929292519166
2014-05-20,0.3364433224205285,0.1651607231044406,0.13449332112395374,0.3639026333510772
2014-05-21,0.32865544552680204,0.1744075857158082,0.14115669870120645,0.3557802700561834
2014-05-22,0.3306940890592523,0.17529257879546856,0.137679466914463,0.3563338652308161
2014-05-23,0.3260962430747782,0.1997668936908937,0.12472818338618655,0.34940867984814167
2014-05-27,0.30600621656471333,0.2552010406888096,0.12459891884992733,0.3141938238965497
2014-05-28,0.29250673270705946,0.26668047682534557,0.14692458927536456,0.29388820119223047
2014-05-29,0.2960164594685269,0.2262145335245881,0.17210812173136492,0.30566088527552004
2014-05-30,0.29623040970251197,0.23389790395712085,0.17309604704566045,0.29677563929470685
2014-06-02,0.21747665418005255,0.5381885377592629,0.09514581848186339,0.14918898957882118
2014-06-03,0.24073258692136093,0.4617854401650793,0.1133488021514547,0.184133170762105
2014-06-04,0.2486012864811579,0.4319632799878832,0.13015733944973037,0.18927809408122856
2014-06-05,0.2475785949723034,0.4348849450980409,0.13045622466465767,0.187080235264998
2014-06-06,0.26279991697501526,0.37509006173056764,0.1414054234126472,0.22070459788177
2014-06-09,0.2644554937341201,0.3640218072094766,0.1441000943984072,0.2274226046579962
